;dlwrf_s1_1;dlwrf_s2_1;dlwrf_s3_1;dlwrf_s4_1;dlwrf_s5_1;dswrf_s1_1;dswrf_s2_1;dswrf_s3_1;dswrf_s4_1;dswrf_s5_1;pres_ms1_1;pres_ms2_1;pres_ms3_1;pres_ms4_1;pres_ms5_1;pwat_ea1_1;pwat_ea2_1;pwat_ea3_1;pwat_ea4_1;pwat_ea5_1;spfh_2m1_1;spfh_2m2_1;spfh_2m3_1;spfh_2m4_1;spfh_2m5_1;tmin_2m1_1;tmin_2m2_1;tmin_2m3_1;tmin_2m4_1;tmin_2m5_1;tmp_sfc1_1;tmp_sfc2_1;tmp_sfc3_1;tmp_sfc4_1;tmp_sfc5_1;ulwrf_s1_1;ulwrf_s2_1;ulwrf_s3_1;ulwrf_s4_1;ulwrf_s5_1;ulwrf_t1_1;ulwrf_t2_1;ulwrf_t3_1;ulwrf_t4_1;ulwrf_t5_1;uswrf_s1_1;uswrf_s2_1;uswrf_s3_1;uswrf_s4_1;uswrf_s5_1;dlwrf_s1_2;dlwrf_s2_2;dlwrf_s3_2;dlwrf_s4_2;dlwrf_s5_2;dswrf_s1_2;dswrf_s2_2;dswrf_s3_2;dswrf_s4_2;dswrf_s5_2;pres_ms1_2;pres_ms2_2;pres_ms3_2;pres_ms4_2;pres_ms5_2;pwat_ea1_2;pwat_ea2_2;pwat_ea3_2;pwat_ea4_2;pwat_ea5_2;spfh_2m1_2;spfh_2m2_2;spfh_2m3_2;spfh_2m4_2;spfh_2m5_2;tmin_2m1_2;tmin_2m2_2;tmin_2m3_2;tmin_2m4_2;tmin_2m5_2;tmp_sfc1_2;tmp_sfc2_2;tmp_sfc3_2;tmp_sfc4_2;tmp_sfc5_2;ulwrf_s1_2;ulwrf_s2_2;ulwrf_s3_2;ulwrf_s4_2;ulwrf_s5_2;ulwrf_t1_2;ulwrf_t2_2;ulwrf_t3_2;ulwrf_t4_2;ulwrf_t5_2;uswrf_s1_2;uswrf_s2_2;uswrf_s3_2;uswrf_s4_2;uswrf_s5_2;dlwrf_s1_3;dlwrf_s2_3;dlwrf_s3_3;dlwrf_s4_3;dlwrf_s5_3;dswrf_s1_3;dswrf_s2_3;dswrf_s3_3;dswrf_s4_3;dswrf_s5_3;pres_ms1_3;pres_ms2_3;pres_ms3_3;pres_ms4_3;pres_ms5_3;pwat_ea1_3;pwat_ea2_3;pwat_ea3_3;pwat_ea4_3;pwat_ea5_3;spfh_2m1_3;spfh_2m2_3;spfh_2m3_3;spfh_2m4_3;spfh_2m5_3;tmin_2m1_3;tmin_2m2_3;tmin_2m3_3;tmin_2m4_3;tmin_2m5_3;tmp_sfc1_3;tmp_sfc2_3;tmp_sfc3_3;tmp_sfc4_3;tmp_sfc5_3;ulwrf_s1_3;ulwrf_s2_3;ulwrf_s3_3;ulwrf_s4_3;ulwrf_s5_3;ulwrf_t1_3;ulwrf_t2_3;ulwrf_t3_3;ulwrf_t4_3;ulwrf_t5_3;uswrf_s1_3;uswrf_s2_3;uswrf_s3_3;uswrf_s4_3;uswrf_s5_3;dlwrf_s1_4;dlwrf_s2_4;dlwrf_s3_4;dlwrf_s4_4;dlwrf_s5_4;dswrf_s1_4;dswrf_s2_4;dswrf_s3_4;dswrf_s4_4;dswrf_s5_4;pres_ms1_4;pres_ms2_4;pres_ms3_4;pres_ms4_4;pres_ms5_4;pwat_ea1_4;pwat_ea2_4;pwat_ea3_4;pwat_ea4_4;pwat_ea5_4;spfh_2m1_4;spfh_2m2_4;spfh_2m3_4;spfh_2m4_4;spfh_2m5_4;tmin_2m1_4;tmin_2m2_4;tmin_2m3_4;tmin_2m4_4;tmin_2m5_4;tmp_sfc1_4;tmp_sfc2_4;tmp_sfc3_4;tmp_sfc4_4;tmp_sfc5_4;ulwrf_s1_4;ulwrf_s2_4;ulwrf_s3_4;ulwrf_s4_4;ulwrf_s5_4;ulwrf_t1_4;ulwrf_t2_4;ulwrf_t3_4;ulwrf_t4_4;ulwrf_t5_4;uswrf_s1_4;uswrf_s2_4;uswrf_s3_4;uswrf_s4_4;uswrf_s5_4;salida
713;266,9028209;256,8772403;261,6190518;278,0691944;277,8787481;0;40;240;550;360,0909091;102326,1364;102543,8629;102528,7237;102375,3089;102409,4879;9,016878388;8,474683848;8,530273524;9,394269423;10,10217172;0,003844062;0,003722727;0,003386364;0,003622727;0,003850909;281,7679166;281,0832436;281,0880071;287,937758;284,3827487;280,0055292;282,303833;291,9897905;291,6853638;281,7780346;354,6768188;348,8209256;369,3051675;415,9937162;400,9327337;262,2924666;258,218123;263,7362172;279,9019637;275,7480802;0;12;56;119;82;265,2664573;255,1499689;259,9826882;278,0691944;278,9696572;0;40;230;530;347;102316,2614;102516,3878;102464,6371;102316,4283;102351,7422;9,053242077;8,238320177;8,757546338;10,11245103;11,1748991;0,003470426;0,003546364;0,00336;0,003709091;0,003943636;281,7988281;280,7368747;280,7434609;287,8686662;284,2572992;279,9691634;281,5492887;290,8897927;291,1399037;281,4871299;353,0404552;346,9118347;366,1233493;411,0846252;397,205461;259,2015575;256,9453971;261,9180353;276,0837818;272,8389893;0;11;57;120,8181818;82,54545455;260,3573664;247,786334;253,1645078;271,1601035;271,4242027;0;30;220;518,1818182;337,9090909;102300,0703;102471,6882;102379,5028;102242,6832;102353,5291;7,980514786;7,583774697;8,348455342;9,530633059;10,80217188;0,003344971;0,003422727;0,003231818;0,003574545;0,003727273;280,4442832;279,3177851;279,3189142;286,6968439;282,9963878;278,6600758;280,0129228;289,0897883;289,3035417;280,3234919;349,1313643;340,0936529;358,3051675;400,4482616;387,5690973;254,474282;253,3090279;257,9180353;271,6292364;268,2935347;0;11;57,63636364;125;85;251,9028209;240,3317885;245,0735987;260,4328294;260,6969299;0;30;210;505,4545455;327,8181818;102310,4283;102457,7116;102359,1818;102206,581;102335,6548;7,180514812;7,011047363;7,630273602;8,566996531;9,956717318;0,003345881;0,00325;0,002969091;0,003136364;0,003294545;278,6106429;277,9286943;277,9289162;284,5850303;281,9636619;277,105527;278,4947454;286,7988836;286,9853599;279,678034;342,2222734;333,6391074;349,6688038;387,6300798;377,0236428;249,8379184;248,399937;252,8271249;265,6292364;263,0208074;0;9;54;118,9090909;80,27272727;11789400
714;269,1582336;264,2120583;270,9913996;293,9403631;293,2936873;0;40;230;540;357,6363636;102269,2408;102289,642;102129,6832;101697,7322;101620,3572;11,4179306;10,79318229;11,40865231;11,66154515;10,96720106;0,003876133;0,004187058;0,004634242;0,004873706;0,004920909;279,9865168;280,0049993;280,0083285;289,3165894;287,8916598;277,5708923;282,6072388;293,2584867;293,8330467;284,8107771;342,7684215;341,3226624;367,9727006;425,8641163;411,9388095;251,3586121;251,8423295;258,8772611;276,648124;274,9805464;0;11;54,90909091;116,9090909;80,81818182;271,1582336;266,2120583;272,2641269;293,849454;293,4755055;0;31,81818182;220;520;340,7272727;102217,1541;102278,1364;102085,245;101643,4638;101536,7642;12,85429426;12,92954575;13,47228857;13,22518158;12,60356478;0,00388886;0,00416524;0,004688787;0,005173706;0,005192727;279,0610629;279,528631;279,530143;287,9665833;286,7825734;276,7799794;281,5436041;291,8312184;292,6148682;283,7562339;334,8593306;338,0499351;363,0636097;417,8641163;404,7569913;248,6313393;250,9332386;255,9681743;272,0117604;270,6169101;0;10,36363636;54,09090909;117,5454545;80,63636364;266,8855064;263,0302401;268,1732178;286,0312722;285,2027782;0;30;210;506,3636364;328,9090909;102206,375;102284,9446;102065,7266;101632,3949;101529,7528;13,44520326;13,81136417;13,94501608;13,40699976;13,06720109;0,003636133;0,003828876;0,004404242;0,005034615;0,005215455;278,1637934;278,4768177;278,4792369;286,0956782;284,3107522;275,9436174;280,1981479;289,7039462;290,2421376;281,7107738;330,4956942;332,7772078;355,7908825;405,1368436;392,2115368;246,1767939;247,4786932;251,7863561;266,9208513;265,3441828;0;10;55;120,9090909;82,09090909;263,7945973;261,0302401;266,1732178;284,0312722;282,7482328;0;30;200;490;316,3636364;102176,2223;102214,2244;101942,483;101532,1903;101453,1868;13,7088395;14,0931823;13,89956128;13,42518174;13,25811022;0,003490678;0,003772512;0,004451514;0,005077343;0,005249091;277,0301514;277,7740895;277,7756042;285,606584;283,7125688;275,2890708;279,0890614;288,622123;289,323958;281,5107755;327,0411488;329,5044805;350,7908825;399,7732072;388,1206277;243,7222484;244,1150568;248,3318107;263,3753967;260,7987282;0;8,181818182;51;113,8181818;76,81818182;11463900
715;281,2640991;276,541146;282,3937933;296,8611145;292,9937827;0;40;230;540;356,8181818;101172,3288;101333,9503;101563,9169;101693,6378;102102,1491;11,72206714;11,12128379;11,01384553;12,61382909;12,80410741;0,004563535;0,004669449;0,004699953;0,005716429;0,005269908;283,8360512;283,2216714;283,2216714;290,4457176;285,3550776;281,7745084;284,6470975;294,4942294;292,5037897;283,9030151;363,0921326;357,8771307;381,2993386;425,2389998;408,2249423;264,0618147;261,185361;267,2130848;282,0561745;277,955031;0;11;54,90909091;116,5454545;80,09090909;282,17319;277,4502369;281,7574296;294,4974781;289,0846918;0;33,63636364;220;520;340,4545455;101108,0078;101356,0746;101674,7372;101843,6889;102215,6619;11,3129764;10,1031019;12,04111836;12,95019254;11,7131984;0,004382626;0,004219449;0,005163589;0,00517552;0,004226271;283,6215071;283,8780296;283,8780296;289,0857128;284,5296187;281,1108759;284,419822;292,5760498;290,9401578;282,7575573;356,8194053;357,8771307;378,3902477;414,6026362;399,4067605;261,6981784;261,0944519;265,8494485;277,2379927;273,5913946;0;11;55,09090909;117,6363636;80,36363636;276,9913718;274,541146;277,9392478;284,9520236;278,9937827;0;30;210;510;330,0909091;101115,5575;101403,1286;101791,7855;101940,7656;102300,0099;9,558430672;10,15764739;12,55930016;11,55928343;10,21319832;0,003987172;0,003666722;0,005059953;0,004028248;0,00339809;282,0733226;284,1643982;284,1643982;287,3948087;282,8905279;281,1654219;284,2380121;290,1124129;289,1219788;281,0121044;347,6375871;359,0589489;374,2993386;402,420818;388,5885787;258,7890875;260,7308155;264,1221757;272,9652654;269,5004855;0;10;55,45454545;121,1818182;83;274,4459173;271,8138733;273,0301569;272,9520236;267,4483282;0;30;200;490;319,9090909;101187,1207;101624,4098;101983,7713;102054,8587;102391,6044;9,167521607;12,9576475;11,89566378;10,2592835;9,095016566;0,003528081;0,004147631;0,00393268;0,003172793;0,002670817;283,2160534;283,9834928;283,9798556;285,3684443;281,5359858;281,6836021;283,1016374;288,3124029;287,4401578;279,857555;354,1830417;358,7862216;369,2084295;393,2389998;380,1340332;258,8799966;258,5489974;260,3039939;269,0561745;265,4095764;0;8,090909091;51;115,0909091;78;11497200
716;247,8054185;236,8131325;239,3307689;249,5743589;249,7594951;0;40;230,9090909;550;360,3636364;103409,4695;103658,2955;103781,1591;103604,7599;103702,0483;7,837218935;7,771025961;8,264462254;9,248996214;9,592482567;0,001995911;0,001748997;0,001720033;0,001898636;0,002036046;277,3145142;276,3558766;276,3571999;280,9322149;279,0731423;276,4663974;278,099196;286,0791071;285,8069541;277,5248385;340,9198525;330,4742598;346,3624462;383,2503163;370,1722773;254,6060111;247,6544023;250,5716858;261,2837191;257,9849493;0;11;56;119;82;243,259964;235,0858598;238,8762235;251,2107225;249,9413133;0;30;220,9090909;530;349,3636364;103509,8047;103741,6847;103813,9723;103619,0447;103734,8786;7,873582623;8,161935026;8,928098505;9,330814362;8,156119087;0,00175682;0,001793542;0,001776396;0,001886818;0,001906046;276,8663358;276,0304205;276,0281067;281,4058505;279,0313221;275,7845792;277,6264704;285,9245605;285,5978643;277,2612027;336,2834889;327,4742598;344,3624462;382,3412254;369,0813682;251,4241929;244,381675;247,6625949;260,1928101;257,1667675;0;11;56;121;83;239,4417822;232,5404053;235,9671326;245,8470861;242,668586;0;30;210;515,4545455;339,0909091;103558,6037;103783,532;103820,7216;103641,9524;103790,005;8,246309801;8,507389589;8,728098609;8,01263263;6,601573511;0,001694093;0,001846269;0,001719124;0,001735909;0,0016815;275,769964;274,9004267;274,9008345;280,5685758;277,5122375;274,6027638;276,4173806;284,8518372;284,0342324;275,7884799;330,0107616;322,1106234;338,8169916;375,2503163;361,6268227;246,2423748;240,2907659;244,2080494;257,2837191;253,8031311;0;10;56;124,6363636;85,54545455;232,5326913;226,3585871;229,421678;235,1198134;231,5776769;0;30;210;504,5454545;329,3636364;103626,8082;103833,9467;103867,3537;103702,608;103840,3189;7,964491757;8,216480472;7,791734956;6,403541738;4,874300783;0,001769547;0,001837178;0,001613669;0,001585909;0,001555136;274,2926913;273,5131448;273,5153753;278,5940358;276,0540522;273,2391274;274,9810181;282,9063832;282,061504;274,4793868;323,2834889;315,3833507;331,7260825;364,7048617;352,3540955;241,9696475;236,5634932;240,2080494;251,1928059;247,9849493;0;8,090909091;52,63636364;119,3636364;81,18181818;11600100
717;219,9174597;212,150761;215,5183952;228,7899822;227,9926369;0;40;240;564,5454545;373,4545455;104285,0313;104407,2372;104269,0263;103884,6953;103765,5;4,335095666;3,96545887;3,928467274;4,032264168;3,927070379;0,001726202;0,00168407;0,001697106;0,001695039;0,001771924;272,4124534;271,3435502;271,3438776;277,8128995;275,3560347;271,040322;274,5073714;285,2231529;284,8644298;273,4181435;312,6123713;306,4220359;329,6488675;379,6307429;362,5837208;237,4399955;234,5542714;241,3887967;261,2751354;257,9507849;0;12;58,09090909;125;86,90909091;215,4629142;208,7871246;213,2456679;227,3354367;226,1744551;0;40;230;550;361,7272727;104302,5597;104413,6655;104259,8615;103857,7855;103733,7188;3,435095614;3,283640688;3,283012694;3,386809653;3,599797661;0,001561656;0,001532252;0,001678924;0,001715039;0,001771015;271,5533669;270,6299189;270,6293307;277,8892656;275,7833058;269,8494124;274,3982766;285,6686041;284,2098805;273,5817843;309,6123713;302,6947632;328,7397766;379,1761974;361,4019026;237,3490864;234,0088168;241,5706149;262,3660445;257,678059;0;11;59;128,4545455;88,63636364;208,9174597;205,2416701;209,9729406;223,7899822;222,4471824;0;30;220;530,9090909;348,3636364;104285,5412;104362,8303;104189,4908;103777,0717;103678,2408;3,162368363;3,174549753;3,192103603;3,341355107;3,399797678;0,001402565;0,001408616;0,001547106;0,001701402;0,001744651;270,5397256;269,3962791;269,3975136;277,7847207;274,9960355;268,7585005;273,9619113;284,3231534;282,5098877;272,7817882;301,4305531;298,1493086;324,3761402;369,9943792;353,3109935;233,4399955;228,2815441;236,2069785;254,5478599;251,132603;0;10,18181818;59,72727273;131,3636364;90,09090909;204,3720051;202,0598519;207,9729406;225,9718004;222,6290006;0;30;210;504,5454545;330,0909091;104238,0938;104262,843;104062,103;103617,625;103538,4013;2,944186557;2,910913381;3,119376334;3,350445986;3,354343089;0,001311656;0,001303161;0,001388924;0,001569584;0,001701015;269,728818;269,0253657;269,024783;277,9447188;274,8624018;268,2766807;273,1528265;282,9049683;281,5644282;272,7636025;298,0669167;296,0583995;320,1943221;363,9943792;348,8564481;229,2581773;225,3724532;230,0251604;242,0933158;242,9507849;0;9;54,45454545;120,4545455;82,63636364;11808600
718;219,4258645;223,7297169;230,4392118;252,0939428;252,2459661;0;40;230;550;360,8181818;103228,892;103093,6349;102774,1513;102355,1626;102331,3189;5,570986358;6,235764373;6,998298645;7,742319887;7,99633737;0,001471374;0,00165448;0,002247969;0,002638346;0,002783425;272,3131325;272,1011935;272,0997259;280,6557811;279,3056613;270,7487599;274,585771;284,9156966;285,4789318;276,9803162;307,1837824;307,6272805;329,8231978;379,2494673;367,8436501;239,0059454;239,951502;246,3378129;263,3932356;260,5915527;0;11;55,90909091;119,7272727;82,90909091;218,5167736;223,3660805;229,4392118;251,1848519;251,6096025;0;30;220;528,1818182;348,0909091;103144,1783;103030,3466;102701,2493;102291,7578;102308,956;5,716440938;6,126673482;6,871025952;7,896865325;8,296337301;0,001553193;0,001596298;0,002143424;0,002661983;0,002835243;272,1413103;271,8548279;271,8560819;280,3357766;278,8792947;270,7214883;274,0221391;284,0520602;284,7425676;276,5530396;306,1837824;306,8090987;327,8231978;374,9767401;364,0254683;238,0059454;238,0424111;244,1559948;256,9386902;255,227915;0;10,09090909;56,09090909;121,0909091;83,27272727;217,8804099;221,5478987;227,1664845;246,275761;245,6096025;0;30;210;513,6363636;336;103045,1527;102956,5874;102624,1726;102252,3267;102302,8942;6,134622747;6,208491716;6,534662247;7,43322897;8,005428358;0,001695011;0,001639934;0,001905242;0,00244471;0,002715243;271,2331321;270,882105;270,8833563;278,973963;277,2774769;269,939664;272,8403237;282,7702359;283,2062017;275,0075878;302,5474188;302,8090987;322,3686523;367,0676491;356,0254683;235,5513999;235,2242293;240,6105402;249,2114161;249,4097318;0;9,818181818;56,45454545;124,0909091;85;222,4258645;225,6388078;230,3483027;243,275761;242,7005116;0;27,27272727;200;497,2727273;324,9090909;102823,5518;102742,9581;102446,4709;102155,875;102266,5263;7,234622739;6,963037187;6,807389476;7,460501714;8,7781555;0,001769556;0,001691752;0,001840697;0,002275619;0,002515243;271,5994929;271,2811973;271,2806258;278,4094155;276,4174805;270,5214844;272,6403198;281,8702337;282,0698381;274,2894121;304,7292369;304,6272805;321,6413796;361,7040128;350,9345592;235,0968545;233,5878657;236,2469039;247,2114161;247,1370045;0;7,818181818;51,63636364;117,1818182;79,54545455;10635900
719;243,9375083;243,0054862;249,2709892;270,1937311;270,1145574;0;30;228,1818182;535,4545455;350;102810,9048;103050,6094;103172,4794;103002,6357;103171,4276;9,566748792;10,31846437;11,09632457;11,05693939;10,48089088;0,002959691;0,003207354;0,003754306;0,004393971;0,004735819;274,8258195;274,5326372;274,5324208;282,8266796;281,0673246;272,7835333;277,1895142;287,5193038;287,6910206;278,9347423;319,2617049;317,2234858;341,0261508;392,4315019;379,8505277;246,4041346;242,9046256;248,2595548;263,7978849;262,5973899;0;10;53;115,0909091;79,72727273;244,6647811;245,5509408;252,5437164;275,011913;273,8418302;0;30;210;520;340;102847,6158;103113,7955;103186,8359;103027,5092;103187,5007;11,50311253;12,00028272;11,77814276;11,10239376;10,72634532;0,002888782;0,003285536;0,004316124;0,004800335;0,004801274;273,4503673;274,5999118;274,5996926;283,4603077;281,3500477;272,3380737;276,5713279;287,228388;287,8864774;278,9529252;313,1707958;317,496213;339,7534235;392,4315019;380,0323459;240,0404982;237,3591711;243,1686457;262,3433394;261,0519354;0;9;52,81818182;116,9090909;80,09090909;243,573872;247,4600317;253,9982619;272,011913;269,7509211;0;30;200;500;330;102912,8004;103159,0611;103188,9602;103064,5852;103227,005;12,75765774;11,99119178;11,09632449;10,91148489;10,2808909;0,003125146;0,003913718;0,00471976;0,004715789;0,004479456;271,7003673;274,2544556;274,2551408;283,5512196;280,1382335;272,0562578;276,1804199;286,6738503;286,8346558;277,7074696;305,0798867;316,2234858;338,1170599;387,9769565;374,3959822;231,5859528;233,3591711;239,8959184;258,979703;256,4155731;0;8,181818182;53;120,6363636;82,45454545;256,9375111;246,1873044;250,7255346;265,3755493;262,9327393;0;20;200;489,0909091;319,0909091;102962,2507;103242,3182;103263,4041;103119,6406;103262,9773;11,99402159;11,00937349;10,7690519;10,42966661;8,971800024;0,004006055;0,004259172;0,004555215;0,00441488;0,00413491;273,9749118;274,7444597;274,744235;282,1730347;279,3882335;273,5562578;275,6986028;285,4374834;285,4410178;277,2347412;315,2617049;318,2234858;336,6625144;380,6133201;367,8505277;222,9495891;233,268262;238,2595548;253,4342499;251,5973913;0;7;49,81818182;114,3636364;77,36363636;9726000
720;246,2515897;243,6650987;248,8648432;265,2635775;263,1900246;0;30;229,0909091;550;361;103298,2081;103222,6605;102986,8125;102648,7116;102635,5249;7,577907129;6,684121132;5,954800779;5,818181818;5,818692381;0,003899358;0,004063657;0,003977298;0,003649091;0,003420909;274,6223755;274,6134449;274,6239735;284,5016174;281,3375022;272,6925826;278,2944752;290,0551924;290,0167652;278,335968;321,8617138;318,538466;347,025116;406,8016912;389,2971608;249,9300024;238,6275954;248,41252;276,7846097;272,7120001;0;9,636363636;53,90909091;120;83,72727273;246,0697715;241,4832805;247,3193886;265,718123;264,2809337;0;30;220;530;350,2727273;103222,5007;103175,8082;102924,2536;102562,1094;102492,1072;6,850634401;6,475030292;6,136618918;6,200000026;6,482328675;0,003625721;0,003616384;0,00369548;0,003410909;0,003148182;274,9541959;274,7589;274,7676114;284,9361628;280,8729609;272,7107599;277,8853843;289,427923;289,898579;277,7450589;322,0435319;317,3566478;345,025116;404,3471458;387,0244335;249,8390933;246,9912317;252,8670654;272,057337;267,621091;0;10;55;122,2727273;84,45454545;241,8879533;237,3923714;243,0466614;261,4453957;260,2809337;0;30;210;520;339,7272727;103169,4233;103114,7308;102868,8068;102483,2273;102425,75;6,468816194;6,384121158;6,327527957;6,545454502;6,80051058;0,00330663;0,003328202;0,003477298;0,003252727;0,002985455;274,4205572;274,0770819;274,0721602;284,1507069;280,2111428;271,7834944;276,5399281;288,1370101;288,6258545;276,7723278;315,0435319;311,9930115;339,2069341;397,0744185;380,3880698;245,2936387;237,8094136;245,1397927;264,7846097;261,0756364;0;9;55,90909091;126;86,54545455;237,7061351;233,6650987;238,5012068;256,081758;255,190026;0;20;200;500;329,3636364;103133,25;103067,532;102783,5845;102387,2294;102400,5298;6,350634401;5,820484725;6,272982554;6,636363636;7,255056034;0,00318663;0,003001839;0,003199116;0,003058182;0,002904545;274,4660173;274,722537;274,709431;283,2470675;279,8484081;272,274403;275,6126515;286,6733759;287,4440363;276,6905101;312,7708047;313,9930115;336,3887523;389,8926003;374,8426153;239,2936387;236,9912317;242,41252;259,3300643;255,8029105;0;8;52;118,8181818;81;11531400
721;242,2264349;247,884251;256,7566251;283,6776484;278,6894004;0;30;211,8181818;509,0909091;342,3636364;102527,7166;102650,5433;102672,2727;102501,3935;102640,1918;6,407099377;7,3599707;9,533301527;9,628232739;7,116876039;0,002713025;0,002635358;0,003115688;0,003818039;0,003914817;277,6924189;277,2977461;277,2977461;285,6032382;282,6765581;275,7005948;278,7508684;290,0539218;290,8162481;279,6789273;331,9016696;329,1236461;352,4106695;408,5765131;393,468775;242,2319919;224,7377819;225,0470942;243,6703117;253,5603319;0;8,272727273;48,09090909;107,7272727;76,54545455;251,6809803;260,7024342;268,3929887;279,8594666;274,325764;0;26,36363636;196,3636364;519,0909091;343,3636364;102484,7599;102612,7038;102640,2294;102488,3317;102627,6555;7,788917411;9,71451612;10,15148336;7,928232626;5,989603259;0,002443025;0,002719903;0,00378387;0,003878948;0,00340209;278,8278698;278,5377502;278,5377502;286,8668795;282,889285;276,9096846;279,4054149;290,1993852;290,8526084;279,7334733;335,0834878;334,8509189;355,4106695;409,485604;393,7415022;232,7774464;208,828691;214,865276;263,5794026;263,3785123;0;6,181818182;45,18181818;117,7272727;82;254,8627985;260,7024328;262,9384433;268,314012;263,4166731;0;24,54545455;200;514,5454545;340,0909091;102522,7479;102642,8771;102635,1072;102485,321;102633,5902;9,888917489;9,959970648;7,778756142;6,028232618;5,989603303;0,002519389;0,003180812;0,003797506;0,003279857;0,002813908;278,6433244;278,2995716;278,2995716;286,3614225;282,1983809;276,5551425;278,8690602;289,3357461;289,4889721;279,0334695;333,356215;333,2145552;352,956124;402,5765131;386,7415022;222,5956282;217,6468728;232,2289124;265,3975858;262,6512396;0;7,090909091;51,81818182;125,0909091;86,36363636;257,317344;252,5206132;253,1202601;257,4958316;255,7803081;0;20;200;501,8181818;329,6363636;102586,1271;102712,5653;102683,6847;102485,946;102673,0504;9,725281109;8,350879713;6,196937908;6,010050817;6,607785052;0,002971207;0,003368994;0,003532961;0,002842584;0,00277209;277,7596879;277,2722945;277,2722945;284,3614225;281,9392867;276,0096907;277,6508734;287,5812045;288,0162464;279,3607483;332,8107605;329,032737;347,0470331;394,0310586;380,5596841;209,9592646;227,0105091;237,0470942;259,3066767;257,8330578;0;6,909090909;50,36363636;118,9090909;80,81818182;11046600
722;246,6712605;242,3417442;248,4422205;268,1368159;267,1637795;0;30;230;540,9090909;360;103095,5021;103231,6136;103120,2521;102743,6222;102640,6712;7,714061087;7,668415113;8,099879265;8,107229146;7,863816001;0,002682114;0,003011783;0,003063832;0,003214373;0,003405699;276,2577848;275,5184104;275,5202526;284,1470115;283,0556224;274,0772067;278,7222789;290,3786427;290,1598011;280,4111661;330,8991172;321,5676935;349,6564498;408,239391;391,9766568;245,5948167;243,9078882;252,1641624;273,6076771;270,9522594;0;10;53,90909091;118,0909091;82,09090909;246,4894423;242,6144714;248,6240387;266,6822704;266,1637795;0;30;220;529,0909091;350;103070,9205;103211,7436;103110,6378;102697,7287;102582,6342;7,99587926;8,413869641;8,827151992;8,889047189;8,609270529;0,002691205;0,003029965;0,003093832;0,0034171;0,003628426;275,796875;275,1075023;275,1075245;283,7679138;282,2138034;273,8772139;278,4313687;289,0513666;288,7052529;280,0111556;331,3536627;320,9313299;347,2019043;399,239391;385,3402932;242,9584531;241,9078882;249,0732533;268,0622226;266,2249867;0;9;53,90909091;119,4545455;82,72727273;241,3076241;238,7053805;243,896766;260,318634;259,1637795;0;30;209,0909091;510;334,5454545;103047,6783;103200,7756;103088,2386;102655,8828;102554,7947;7,832242879;8,45932423;8,927152027;8,834501787;8,691088676;0,002488478;0,002779056;0,003105651;0,003463464;0,003704789;275,0205106;274,2165943;274,2157038;282,1688232;280,1074413;272,8862971;276,7859109;286,9422774;286,5870694;278,3293429;324,2627536;315,6586026;340,0200861;387,4212092;374,5221114;238,2311804;237,9987973;244,2550715;261,9713135;260,497714;0;8,545454545;54;123;84,90909091;237,0348969;232,7053805;236,9876751;252,5913613;252,25469;0;20;200;500;320,9090909;103070,7898;103228,7614;103072,4126;102607,5199;102469,3118;7,677697442;8,295687936;8,845333706;8,716320038;8,981997837;0,002378478;0,002706329;0,00301656;0,0032871;0,003531153;274,4477844;273,3529608;273,3529802;279,7833724;278,654713;272,3135737;275,0949957;284,5240978;284,8597995;277,147522;319,3536627;311,9313299;332,2019043;376,3303001;365,158475;234,2311804;234,4533428;239,4368896;255,8804044;254,6795335;0;7;50,27272727;116,0909091;79;11411400
